address,date,stackAmt
0xcad6b5d246e2b539da91dc63d3ba11a9cf595647,Sun Sep 26 2021 23:13:12 GMT-0700 (Pacific Daylight Time),5174.0254166666455
0xb03be385f4da2b881f0215dc780b26a6e65fc0bd,Tue Sep 28 2021 18:28:35 GMT-0700 (Pacific Daylight Time),298.28732045491415
0x3b66c992860abd1ec94b917e222dca78ad55032f,Tue Sep 28 2021 23:01:53 GMT-0700 (Pacific Daylight Time),69684.1108854165
0xead6605b9e105e28bd35e9f494131c10c1281ce9,Mon Sep 20 2021 22:42:13 GMT-0700 (Pacific Daylight Time),17112.977519832504
0x6b01291db2ee6a34a347c789cc3495e290aec96d,Mon Sep 20 2021 22:42:42 GMT-0700 (Pacific Daylight Time),0.04768371582031249
0xcbc4bbb402a8cd4d352d2cdc79ce160ef0c0a771,Mon Sep 20 2021 22:45:15 GMT-0700 (Pacific Daylight Time),0.01430511474609375
0x847a2f955aabd9df4f7c04bb1a7ecdb8203d6ab9,Thu Sep 23 2021 01:58:11 GMT-0700 (Pacific Daylight Time),76577.73080833028
0xd3feedc8e702a9f191737c0482b685b74be48cfa,Mon Sep 27 2021 23:18:21 GMT-0700 (Pacific Daylight Time),22382.965360896098
0x104d39c07f2c2b29b2104ea39c15730146a70d4c,Tue Sep 28 2021 10:12:01 GMT-0700 (Pacific Daylight Time),25869.534917009445
0x79295c5e060f2d25d5d6349cc828987e35cd0551,Tue Sep 28 2021 01:31:41 GMT-0700 (Pacific Daylight Time),11238.408749999955
0xd4c5211966074126b8f932596a26a34e5ae31d45,Mon Sep 20 2021 22:52:27 GMT-0700 (Pacific Daylight Time),56070.99999999999
0x9faa6a2cd5385fc277498254e535eb617ffd0c63,Mon Sep 27 2021 05:36:49 GMT-0700 (Pacific Daylight Time),10448.508333333291
0x3ab3a7abbd72e8fb5249c2f77c373dd379f4d19f,Sat Sep 25 2021 10:24:35 GMT-0700 (Pacific Daylight Time),15494.828283335855
0xca968044effff14bee263ca6af3b9823f1968f37,Mon Sep 20 2021 22:59:42 GMT-0700 (Pacific Daylight Time),27074.918766666386
0x2cbede72bebd90663ca79d2ba48b6c4b45a2b20a,Tue Sep 28 2021 00:30:01 GMT-0700 (Pacific Daylight Time),323.3054166666655
0x64e2e9c7df51861ac4492551baf1fd6e3286074,Mon Sep 20 2021 23:05:34 GMT-0700 (Pacific Daylight Time),55972.46030028827
0xfe85948329dcedd0236535ad9b5570f79c1b870,Tue Sep 21 2021 02:50:46 GMT-0700 (Pacific Daylight Time),176492.82149385876
0x4bb6b621d91a5816da8ad6cb5405d36ae4068502,Mon Sep 20 2021 23:08:16 GMT-0700 (Pacific Daylight Time),8643.533266666322
0x58d58008a506d6e29c9e57fc465dfd6c2342cf5f,Tue Sep 21 2021 00:31:24 GMT-0700 (Pacific Daylight Time),150518.9707085808
0x5f527d60ba42c3515e6a221d0db375a11b965631,Mon Sep 27 2021 11:33:09 GMT-0700 (Pacific Daylight Time),102729.76249999995
0xf6769fbe1ece4e9e851c1c30af8fbada0d07d84d,Tue Sep 28 2021 04:42:14 GMT-0700 (Pacific Daylight Time),128604.80198957477
0xd94da55433369cb75283ab5deac0158b6b7e2ca9,Mon Sep 20 2021 23:18:23 GMT-0700 (Pacific Daylight Time),1917.0383333333257
0x8114e78965b7f7e52e35b2cfbe33973a4ef320cb,Wed Sep 22 2021 23:08:21 GMT-0700 (Pacific Daylight Time),15400.264999999943
0x8ba709eaf978fefac67f16688b9bb56e58d634c0,Mon Sep 20 2021 23:23:55 GMT-0700 (Pacific Daylight Time),23375.275946794525
0x3948243ab118759fbf5e1d25fa11a98b75ddbcf,Mon Sep 20 2021 23:37:30 GMT-0700 (Pacific Daylight Time),32429.531567838538
0xa7d7ac8fe7e8693b5599c69cc7d4f6226677845b,Mon Sep 20 2021 23:41:55 GMT-0700 (Pacific Daylight Time),15128.674287110767
0xb421c39249d92c55a0edb75e270c780b605439b,Mon Sep 20 2021 23:46:47 GMT-0700 (Pacific Daylight Time),60760.111666666424
0x5498104a55f4c4d28fd850f89bad7a9a1f0caa5a,Sun Sep 26 2021 14:17:06 GMT-0700 (Pacific Daylight Time),42792.8530819872
0xdd98b9e40f29b6e8126db8a0ec683303b7c6626a,Sat Sep 25 2021 11:01:13 GMT-0700 (Pacific Daylight Time),15833.53226542953
0xbd3bcf36e0df2f0bc502b7c57f1f34b3218cb78b,Tue Sep 28 2021 23:43:30 GMT-0700 (Pacific Daylight Time),35922.65670798892
0xb340a3fe97a7e9ef1536d1df6e5b6da8112d9667,Mon Sep 20 2021 23:59:53 GMT-0700 (Pacific Daylight Time),15126.585246088822
0xcc7d4edeb816736fb97a263b7233848924c499c,Tue Sep 21 2021 00:02:19 GMT-0700 (Pacific Daylight Time),16776.007499999934
0x426a04b46e1052712b021213a63fe40e5376f8cf,Tue Sep 21 2021 00:02:29 GMT-0700 (Pacific Daylight Time),2.5030670166015625
0xc9cf2afd5d29aedba89a4fe7310e8ba7c49637e4,Sat Sep 25 2021 10:11:31 GMT-0700 (Pacific Daylight Time),15060.02504526774
0xacd3b41e5b21e8b23b2ed054645316a9b1db287,Tue Sep 28 2021 12:54:42 GMT-0700 (Pacific Daylight Time),22270.073900181353
0xb543ff233257496c7a1a38550b728c5240e24b97,Tue Sep 21 2021 00:19:40 GMT-0700 (Pacific Daylight Time),50001.680975501185
0xce2f6f6a51f725049d7d56ab11c09a096360398a,Tue Sep 28 2021 13:58:06 GMT-0700 (Pacific Daylight Time),0.12400421142578125
0xa7bc4f5d1205161856efca9142a798f1d80c4319,Mon Sep 27 2021 04:45:30 GMT-0700 (Pacific Daylight Time),53101.73147488913
0x9b11b6d5eaf7dcc3dc2d65067e585ac814a0e29c,Tue Sep 21 2021 00:23:27 GMT-0700 (Pacific Daylight Time),3294.596356610586
0x3753fa57980fd180655c281158e428ca994d6dfa,Tue Sep 28 2021 13:48:45 GMT-0700 (Pacific Daylight Time),28880.183333333305
0x39f2fcfdd65573d4c1e6dc2d16c161d160e1e5e6,Tue Sep 21 2021 00:29:43 GMT-0700 (Pacific Daylight Time),3402.020833333277
0xc51505386b5a1d3e7ecb88cec112796d8cee0250,Tue Sep 21 2021 00:30:46 GMT-0700 (Pacific Daylight Time),0.7629547119140625
0x6db7424be3298b0081af4e698f828c57b68f4a2b,Tue Sep 21 2021 00:34:23 GMT-0700 (Pacific Daylight Time),985.1423931296881
0xa2d638ada840080de73971e49a52eaf00ce18474,Tue Sep 21 2021 00:44:25 GMT-0700 (Pacific Daylight Time),70868.4875079938
0x64251b330ea5615e4a638131409a6aba1d7e621,Fri Sep 24 2021 19:13:53 GMT-0700 (Pacific Daylight Time),0.14305114746093747
0xac6307b9784e734ebabf54ff527196e8ca1db1db,Tue Sep 21 2021 00:48:13 GMT-0700 (Pacific Daylight Time),51807.151666666454
0x82acbee0e21ca256f5cbb32b7b141a774457569a,Tue Sep 21 2021 00:55:59 GMT-0700 (Pacific Daylight Time),0.00095367431640625
0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,Tue Sep 21 2021 00:56:00 GMT-0700 (Pacific Daylight Time),0.1430511474609375
0x9619c22a991a1bd146788045340adc033bd70af1,Wed Sep 29 2021 02:49:38 GMT-0700 (Pacific Daylight Time),14814.75
0x59828178d98df883e6c96a11498d53bb7e953b6f,Thu Sep 23 2021 00:04:55 GMT-0700 (Pacific Daylight Time),15204.680384184285
0x1eedcd7c2334463c51b4af75c96b983be7ed4d39,Wed Sep 29 2021 03:19:55 GMT-0700 (Pacific Daylight Time),12601.084751727682
0xdb8ec64a4c4ee6947ff92cab667b3ebb3cf0a2df,Thu Sep 23 2021 22:41:33 GMT-0700 (Pacific Daylight Time),952.6799999999961
0xe7c3d8ac90105f410df978ab326b6b19fdcc8821,Tue Sep 21 2021 01:11:31 GMT-0700 (Pacific Daylight Time),0.01430511474609375
0xd2414a2aa971b8f1ee135e04b235b27ca6f71b49,Tue Sep 21 2021 01:17:36 GMT-0700 (Pacific Daylight Time),5232.383333333312
0xab8d35199ef3ebddf0e8ffafde52890342ea8982,Thu Sep 23 2021 00:14:26 GMT-0700 (Pacific Daylight Time),2535.205138448075
0x333be3261d637c822db11085af4ad9e59aaa2ffa,Wed Sep 22 2021 03:23:54 GMT-0700 (Pacific Daylight Time),15425.666666666666
0xd743d6bf977184ea4fc93cbb6203a98860b44b6e,Tue Sep 21 2021 01:24:44 GMT-0700 (Pacific Daylight Time),15201.779166666614
0xca432d0e2a7014679c3671597a6863892e511ebd,Tue Sep 21 2021 01:26:43 GMT-0700 (Pacific Daylight Time),6848.333333333333
0x3727220a0062dc00c08cc53186ca2d1cd3babe2f,Tue Sep 21 2021 01:33:30 GMT-0700 (Pacific Daylight Time),12822.63749999995
0x2dc55c094ee20b08ea028e56c9dd628aa050ceb8,Tue Sep 21 2021 01:34:13 GMT-0700 (Pacific Daylight Time),17473.516666666597
